CLAIMANT_ID,CLAIMANT_NAME,CLAIMANT_TYPE,BUSINESS_NAME,INDUSTRY,CONTACT_EMAIL,CONTACT_PHONE,ADDRESS_STATE,ADDRESS_CITY,DATE_OF_BIRTH,CREATED_AT
CLM-006112,Claimant_6112,Individual,,Restaurant,claimant_6112@email.com,555-111-8007,WV,Louisville,2001-10-22,2026-03-25 15:22:05
CLM-006113,Claimant_6113,Individual,,Transportation,claimant_6113@email.com,555-191-7928,OH,Pittsburgh,1991-03-04,2025-11-02 13:43:05
CLM-006114,Claimant_6114,Individual,,Manufacturing,claimant_6114@email.com,555-588-3650,SC,Richmond,1965-06-07,2026-01-06 16:32:05
CLM-006115,Claimant_6115,Business,Business_6115,Construction,claimant_6115@email.com,555-893-5711,TN,Pittsburgh,1962-01-09,2025-10-26 07:28:05
CLM-006116,Claimant_6116,Individual,,Restaurant,claimant_6116@email.com,555-556-2322,MD,Louisville,1987-02-04,2026-03-26 11:03:05
CLM-006117,Claimant_6117,Individual,,Transportation,claimant_6117@email.com,555-429-6265,IN,Baltimore,1956-08-31,2026-02-12 00:08:05
CLM-006118,Claimant_6118,Individual,,Construction,claimant_6118@email.com,555-561-6932,IN,Baltimore,1985-03-17,2025-09-01 21:44:05
CLM-006119,Claimant_6119,Business,Business_6119,Transportation,claimant_6119@email.com,555-292-6938,VA,Atlanta,1997-10-16,2025-07-03 03:05:05
CLM-006120,Claimant_6120,Business,Business_6120,Transportation,claimant_6120@email.com,555-387-9899,TN,Indianapolis,1984-10-20,2026-01-12 19:42:05
CLM-006121,Claimant_6121,Business,Business_6121,Healthcare,claimant_6121@email.com,555-879-4165,SC,Indianapolis,1958-10-06,2025-05-02 06:36:05
CLM-006122,Claimant_6122,Third Party,,Healthcare,claimant_6122@email.com,555-447-6858,IN,Pittsburgh,1993-09-13,2025-08-13 12:05:05
CLM-006123,Claimant_6123,Individual,,Restaurant,claimant_6123@email.com,555-574-8461,KY,Nashville,1993-08-14,2026-01-28 16:18:05
CLM-006124,Claimant_6124,Individual,,Agriculture,claimant_6124@email.com,555-632-1710,IL,Columbus,1968-07-22,2025-06-12 11:05:05
CLM-006125,Claimant_6125,Business,Business_6125,Manufacturing,claimant_6125@email.com,555-146-9294,TN,Charleston,1958-03-17,2026-02-20 06:52:05
CLM-006126,Claimant_6126,Business,Business_6126,Manufacturing,claimant_6126@email.com,555-813-3662,MD,Pittsburgh,1985-07-16,2025-08-05 05:01:05
CLM-006127,Claimant_6127,Third Party,,Retail,claimant_6127@email.com,555-817-4221,SC,Baltimore,1979-07-07,2025-03-27 11:54:05
CLM-006128,Claimant_6128,Individual,,Manufacturing,claimant_6128@email.com,555-980-5863,WV,Louisville,1970-08-15,2026-05-14 16:14:05
CLM-006129,Claimant_6129,Business,Business_6129,Retail,claimant_6129@email.com,555-612-3348,TN,Indianapolis,1978-05-14,2025-11-27 07:19:05
CLM-006130,Claimant_6130,Third Party,,Transportation,claimant_6130@email.com,555-680-3211,MD,Richmond,1957-04-18,2025-04-11 19:19:05
CLM-006131,Claimant_6131,Business,Business_6131,Healthcare,claimant_6131@email.com,555-404-5208,VA,Louisville,1991-10-18,2025-09-17 17:53:05
CLM-006132,Claimant_6132,Individual,,Retail,claimant_6132@email.com,555-258-7043,GA,Atlanta,1996-04-03,2025-03-22 13:27:05
CLM-006133,Claimant_6133,Individual,,Manufacturing,claimant_6133@email.com,555-861-9082,GA,Louisville,1994-01-20,2025-07-12 22:20:05
CLM-006134,Claimant_6134,Third Party,,Manufacturing,claimant_6134@email.com,555-469-7946,KY,Louisville,2001-04-20,2026-01-02 19:10:05
CLM-006135,Claimant_6135,Business,Business_6135,Restaurant,claimant_6135@email.com,555-461-2579,GA,Columbus,1988-05-08,2026-01-27 08:47:05
CLM-006136,Claimant_6136,Individual,,Healthcare,claimant_6136@email.com,555-207-7647,KY,Indianapolis,1979-12-23,2025-07-29 14:46:05
CLM-006137,Claimant_6137,Business,Business_6137,Restaurant,claimant_6137@email.com,555-699-4071,OH,Richmond,1970-07-21,2026-04-18 03:38:05
CLM-006138,Claimant_6138,Business,Business_6138,Agriculture,claimant_6138@email.com,555-639-7994,IL,Pittsburgh,1975-08-17,2025-11-23 19:38:05
CLM-006139,Claimant_6139,Business,Business_6139,Agriculture,claimant_6139@email.com,555-912-5121,PA,Baltimore,1996-06-17,2026-01-22 08:52:05
CLM-006140,Claimant_6140,Business,Business_6140,Agriculture,claimant_6140@email.com,555-874-8290,VA,Richmond,1962-05-23,2025-12-16 15:17:05
CLM-006141,Claimant_6141,Individual,,Healthcare,claimant_6141@email.com,555-224-3338,NC,Charleston,1960-12-23,2025-01-20 17:29:05
CLM-006142,Claimant_6142,Individual,,Healthcare,claimant_6142@email.com,555-949-6279,NC,Nashville,1979-01-10,2025-05-23 18:33:05
CLM-006143,Claimant_6143,Individual,,Construction,claimant_6143@email.com,555-864-1142,IN,Nashville,1978-03-07,2025-02-18 15:01:05
CLM-006144,Claimant_6144,Third Party,,Healthcare,claimant_6144@email.com,555-706-6848,IN,Richmond,2000-11-03,2025-11-22 16:33:05
CLM-006145,Claimant_6145,Individual,,Manufacturing,claimant_6145@email.com,555-136-8339,SC,Columbus,1997-01-29,2025-04-20 07:49:05
CLM-006146,Claimant_6146,Business,Business_6146,Agriculture,claimant_6146@email.com,555-246-1970,KY,Richmond,1998-05-06,2025-11-25 10:03:05
CLM-006147,Claimant_6147,Individual,,Construction,claimant_6147@email.com,555-272-6349,WV,Baltimore,1968-08-10,2025-04-24 11:49:05
CLM-006148,Claimant_6148,Business,Business_6148,Transportation,claimant_6148@email.com,555-244-8891,VA,Louisville,1976-02-10,2025-11-04 06:35:05
CLM-006149,Claimant_6149,Third Party,,Restaurant,claimant_6149@email.com,555-990-9046,VA,Indianapolis,1993-03-31,2025-02-25 08:52:05
CLM-006150,Claimant_6150,Individual,,Technology,claimant_6150@email.com,555-938-8321,SC,Charleston,1975-10-28,2025-05-05 17:31:05
CLM-006151,Claimant_6151,Individual,,Technology,claimant_6151@email.com,555-375-2352,GA,Atlanta,1977-08-25,2025-06-13 08:06:05
CLM-006152,Claimant_6152,Individual,,Restaurant,claimant_6152@email.com,555-818-8588,TN,Indianapolis,1994-05-28,2025-12-14 22:12:05
CLM-006153,Claimant_6153,Individual,,Restaurant,claimant_6153@email.com,555-701-6297,SC,Columbus,1972-06-23,2025-10-12 05:07:05
CLM-006154,Claimant_6154,Individual,,Healthcare,claimant_6154@email.com,555-354-4446,KY,Louisville,1988-12-31,2025-11-27 11:48:05
CLM-006155,Claimant_6155,Individual,,Agriculture,claimant_6155@email.com,555-861-2937,MD,Louisville,1986-08-03,2025-05-05 12:31:05
CLM-006156,Claimant_6156,Individual,,Transportation,claimant_6156@email.com,555-535-4430,IN,Atlanta,1980-12-24,2026-04-10 05:01:05
CLM-006157,Claimant_6157,Business,Business_6157,Transportation,claimant_6157@email.com,555-636-8988,IN,Richmond,1987-09-14,2025-12-10 20:11:05
CLM-006158,Claimant_6158,Business,Business_6158,Restaurant,claimant_6158@email.com,555-562-4074,SC,Indianapolis,1987-12-08,2026-05-06 19:39:05
CLM-006159,Claimant_6159,Individual,,Manufacturing,claimant_6159@email.com,555-299-9087,VA,Pittsburgh,2005-10-27,2025-05-23 02:01:05
CLM-006160,Claimant_6160,Individual,,Transportation,claimant_6160@email.com,555-436-5038,TN,Pittsburgh,2000-12-09,2026-01-30 21:21:05
CLM-006161,Claimant_6161,Business,Business_6161,Manufacturing,claimant_6161@email.com,555-999-8495,GA,Louisville,1991-01-30,2026-03-11 17:58:05
CLM-006162,Claimant_6162,Third Party,,Construction,claimant_6162@email.com,555-328-5183,WV,Atlanta,1974-01-30,2025-11-17 21:55:05
CLM-006163,Claimant_6163,Third Party,,Manufacturing,claimant_6163@email.com,555-470-4537,SC,Columbus,1960-04-07,2025-11-05 03:02:05
CLM-006164,Claimant_6164,Business,Business_6164,Technology,claimant_6164@email.com,555-161-6099,SC,Nashville,1969-12-06,2025-08-18 02:46:05
CLM-006165,Claimant_6165,Business,Business_6165,Technology,claimant_6165@email.com,555-250-8300,PA,Atlanta,1959-01-16,2026-03-21 17:34:05
CLM-006166,Claimant_6166,Third Party,,Transportation,claimant_6166@email.com,555-497-1084,SC,Atlanta,1956-07-31,2026-05-04 01:21:05
CLM-006167,Claimant_6167,Third Party,,Manufacturing,claimant_6167@email.com,555-970-5159,NC,Richmond,1963-05-30,2025-08-03 22:21:05
CLM-006168,Claimant_6168,Third Party,,Restaurant,claimant_6168@email.com,555-821-4777,IL,Baltimore,1985-12-04,2025-03-31 22:19:05
CLM-006169,Claimant_6169,Individual,,Transportation,claimant_6169@email.com,555-543-7094,GA,Louisville,2003-02-09,2026-01-01 17:01:05
CLM-006170,Claimant_6170,Third Party,,Transportation,claimant_6170@email.com,555-142-7773,SC,Richmond,1971-09-09,2025-10-15 19:30:05
CLM-006171,Claimant_6171,Individual,,Construction,claimant_6171@email.com,555-985-8171,SC,Atlanta,1996-03-15,2026-02-04 05:20:05
CLM-006172,Claimant_6172,Individual,,Healthcare,claimant_6172@email.com,555-891-7988,OH,Louisville,1983-08-03,2025-03-04 12:35:05
CLM-006173,Claimant_6173,Individual,,Restaurant,claimant_6173@email.com,555-497-7830,VA,Richmond,1957-05-13,2025-12-04 07:58:05
CLM-006174,Claimant_6174,Business,Business_6174,Restaurant,claimant_6174@email.com,555-292-7657,MD,Charleston,1989-03-05,2025-02-21 17:25:05
CLM-006175,Claimant_6175,Individual,,Healthcare,claimant_6175@email.com,555-189-1349,SC,Atlanta,2003-10-29,2025-05-22 16:59:05
CLM-006176,Claimant_6176,Business,Business_6176,Retail,claimant_6176@email.com,555-791-5625,KY,Charlotte,1979-11-02,2025-11-28 08:16:05
CLM-006177,Claimant_6177,Individual,,Restaurant,claimant_6177@email.com,555-493-8974,OH,Nashville,1979-08-20,2025-06-27 09:18:05
CLM-006178,Claimant_6178,Individual,,Agriculture,claimant_6178@email.com,555-627-7773,WV,Charleston,1956-06-27,2025-09-30 20:56:05
CLM-006179,Claimant_6179,Individual,,Restaurant,claimant_6179@email.com,555-458-6233,SC,Charleston,1965-10-14,2025-03-09 22:00:05
CLM-006180,Claimant_6180,Third Party,,Healthcare,claimant_6180@email.com,555-551-8792,GA,Baltimore,1992-12-04,2025-05-28 08:07:05
CLM-006181,Claimant_6181,Individual,,Healthcare,claimant_6181@email.com,555-309-6950,SC,Pittsburgh,1961-11-08,2025-04-13 19:35:05
CLM-006182,Claimant_6182,Individual,,Manufacturing,claimant_6182@email.com,555-270-1784,PA,Louisville,1991-09-16,2025-11-04 06:29:05
CLM-006183,Claimant_6183,Individual,,Healthcare,claimant_6183@email.com,555-381-4390,NC,Baltimore,1963-05-27,2025-05-19 03:58:05
CLM-006184,Claimant_6184,Individual,,Manufacturing,claimant_6184@email.com,555-669-4837,PA,Pittsburgh,1964-07-10,2025-04-08 15:34:05
CLM-006185,Claimant_6185,Business,Business_6185,Technology,claimant_6185@email.com,555-423-5033,NC,Baltimore,1975-09-26,2025-05-19 11:32:05
CLM-006186,Claimant_6186,Business,Business_6186,Transportation,claimant_6186@email.com,555-695-1523,NC,Indianapolis,1970-12-18,2025-07-01 10:49:05
CLM-006187,Claimant_6187,Business,Business_6187,Technology,claimant_6187@email.com,555-239-5782,MD,Nashville,1998-11-30,2026-05-10 08:16:05
CLM-006188,Claimant_6188,Third Party,,Technology,claimant_6188@email.com,555-825-6638,MD,Nashville,1980-02-07,2026-03-04 15:30:05
CLM-006189,Claimant_6189,Individual,,Retail,claimant_6189@email.com,555-454-8889,NC,Charlotte,1975-09-05,2025-10-31 07:55:05
CLM-006190,Claimant_6190,Individual,,Healthcare,claimant_6190@email.com,555-264-6570,IL,Richmond,1975-01-27,2026-01-04 05:46:05
CLM-006191,Claimant_6191,Individual,,Transportation,claimant_6191@email.com,555-892-9892,OH,Richmond,1995-09-30,2025-11-02 21:11:05
CLM-006192,Claimant_6192,Third Party,,Agriculture,claimant_6192@email.com,555-349-9641,KY,Nashville,1997-01-18,2026-04-13 20:44:05
CLM-006193,Claimant_6193,Business,Business_6193,Healthcare,claimant_6193@email.com,555-869-2964,IN,Indianapolis,1993-10-31,2026-01-15 03:59:05
CLM-006194,Claimant_6194,Business,Business_6194,Agriculture,claimant_6194@email.com,555-202-2214,GA,Louisville,1982-12-29,2026-01-30 07:09:05
CLM-006195,Claimant_6195,Business,Business_6195,Technology,claimant_6195@email.com,555-409-8038,PA,Richmond,1958-09-30,2025-07-18 03:57:05
CLM-006196,Claimant_6196,Individual,,Healthcare,claimant_6196@email.com,555-641-4016,SC,Columbus,1994-11-23,2025-11-10 11:44:05
CLM-006197,Claimant_6197,Individual,,Manufacturing,claimant_6197@email.com,555-652-1652,PA,Nashville,1963-06-22,2025-04-03 14:21:05
CLM-006198,Claimant_6198,Individual,,Manufacturing,claimant_6198@email.com,555-834-6343,IL,Charlotte,1998-09-01,2025-12-29 12:33:05
CLM-006199,Claimant_6199,Business,Business_6199,Transportation,claimant_6199@email.com,555-958-1995,GA,Atlanta,1967-01-02,2026-02-24 17:02:05
CLM-006200,Claimant_6200,Business,Business_6200,Agriculture,claimant_6200@email.com,555-970-5797,TN,Charlotte,1992-11-04,2025-07-20 23:12:05
CLM-006201,Claimant_6201,Individual,,Construction,claimant_6201@email.com,555-788-3604,SC,Nashville,1958-07-21,2025-02-12 17:08:05
CLM-006202,Claimant_6202,Third Party,,Healthcare,claimant_6202@email.com,555-129-3026,IN,Charlotte,2002-04-16,2026-04-16 07:58:05
CLM-006203,Claimant_6203,Third Party,,Restaurant,claimant_6203@email.com,555-479-5843,KY,Nashville,1977-04-14,2025-10-01 18:59:05
CLM-006204,Claimant_6204,Individual,,Healthcare,claimant_6204@email.com,555-882-9454,OH,Richmond,1968-12-22,2025-06-15 11:35:05
CLM-006205,Claimant_6205,Business,Business_6205,Manufacturing,claimant_6205@email.com,555-900-9948,IL,Charlotte,1981-08-17,2026-04-09 15:09:05
CLM-006206,Claimant_6206,Individual,,Retail,claimant_6206@email.com,555-636-7913,KY,Charleston,1982-04-02,2026-01-29 00:32:05
CLM-006207,Claimant_6207,Third Party,,Transportation,claimant_6207@email.com,555-792-7954,IN,Columbus,2006-01-25,2025-06-08 01:45:05
CLM-006208,Claimant_6208,Business,Business_6208,Manufacturing,claimant_6208@email.com,555-718-1054,SC,Pittsburgh,1982-12-30,2026-03-29 20:55:05
CLM-006209,Claimant_6209,Business,Business_6209,Healthcare,claimant_6209@email.com,555-944-1914,KY,Atlanta,1975-11-20,2025-08-24 10:29:05
CLM-006210,Claimant_6210,Third Party,,Transportation,claimant_6210@email.com,555-217-5905,IN,Louisville,1981-03-14,2025-10-23 16:27:05
CLM-006211,Claimant_6211,Individual,,Manufacturing,claimant_6211@email.com,555-992-5124,VA,Nashville,1989-09-18,2025-10-18 14:00:05
CLM-006212,Claimant_6212,Business,Business_6212,Retail,claimant_6212@email.com,555-438-3627,PA,Pittsburgh,1994-07-04,2025-01-30 07:44:05
CLM-006213,Claimant_6213,Individual,,Restaurant,claimant_6213@email.com,555-235-9314,IN,Indianapolis,1981-07-26,2025-11-18 11:48:05
CLM-006214,Claimant_6214,Individual,,Manufacturing,claimant_6214@email.com,555-500-2203,WV,Baltimore,1957-06-06,2025-08-14 10:34:05
CLM-006215,Claimant_6215,Business,Business_6215,Technology,claimant_6215@email.com,555-888-6613,GA,Indianapolis,1968-03-13,2025-02-13 10:01:05
CLM-006216,Claimant_6216,Third Party,,Retail,claimant_6216@email.com,555-410-6394,OH,Indianapolis,1968-07-19,2026-03-18 14:18:05
CLM-006217,Claimant_6217,Individual,,Retail,claimant_6217@email.com,555-532-8445,MD,Pittsburgh,1985-02-03,2025-06-26 07:16:05
CLM-006218,Claimant_6218,Business,Business_6218,Technology,claimant_6218@email.com,555-674-7986,IN,Richmond,2000-05-18,2026-03-13 09:06:05
CLM-006219,Claimant_6219,Individual,,Technology,claimant_6219@email.com,555-399-4788,GA,Charleston,2005-05-08,2025-08-11 21:38:05
CLM-006220,Claimant_6220,Individual,,Technology,claimant_6220@email.com,555-888-5415,SC,Richmond,1973-12-28,2025-10-21 17:00:05
CLM-006221,Claimant_6221,Individual,,Agriculture,claimant_6221@email.com,555-720-7929,WV,Pittsburgh,1983-12-13,2026-04-10 11:30:05
CLM-006222,Claimant_6222,Business,Business_6222,Agriculture,claimant_6222@email.com,555-847-6343,IL,Pittsburgh,1977-06-06,2025-03-18 23:49:05
CLM-006223,Claimant_6223,Individual,,Technology,claimant_6223@email.com,555-649-9081,WV,Atlanta,1961-05-12,2026-04-18 04:51:05
CLM-006224,Claimant_6224,Third Party,,Technology,claimant_6224@email.com,555-397-4748,OH,Columbus,1968-10-13,2026-02-06 16:15:05
CLM-006225,Claimant_6225,Third Party,,Healthcare,claimant_6225@email.com,555-997-5412,WV,Louisville,1998-09-18,2025-03-07 14:35:05
CLM-006226,Claimant_6226,Business,Business_6226,Restaurant,claimant_6226@email.com,555-277-2504,WV,Pittsburgh,1998-08-23,2026-05-20 19:00:05
CLM-006227,Claimant_6227,Individual,,Construction,claimant_6227@email.com,555-122-3115,NC,Louisville,1985-03-17,2025-06-06 00:03:05
CLM-006228,Claimant_6228,Individual,,Agriculture,claimant_6228@email.com,555-959-9248,OH,Nashville,1987-04-09,2026-04-02 07:55:05
CLM-006229,Claimant_6229,Individual,,Construction,claimant_6229@email.com,555-583-1230,VA,Nashville,1984-07-06,2025-05-28 10:12:05
CLM-006230,Claimant_6230,Individual,,Agriculture,claimant_6230@email.com,555-757-2246,WV,Atlanta,2005-02-06,2025-04-30 20:24:05
CLM-006231,Claimant_6231,Individual,,Manufacturing,claimant_6231@email.com,555-555-8817,MD,Charleston,1976-04-14,2026-02-01 22:12:05
CLM-006232,Claimant_6232,Business,Business_6232,Technology,claimant_6232@email.com,555-445-1424,IL,Baltimore,1995-04-20,2026-05-10 14:36:05
CLM-006233,Claimant_6233,Third Party,,Manufacturing,claimant_6233@email.com,555-671-9257,WV,Louisville,1975-01-23,2026-04-04 08:54:05
CLM-006234,Claimant_6234,Third Party,,Healthcare,claimant_6234@email.com,555-278-4454,OH,Columbus,1982-09-28,2026-05-02 20:19:05
CLM-006235,Claimant_6235,Individual,,Construction,claimant_6235@email.com,555-279-1058,NC,Charleston,1988-12-15,2025-05-21 05:53:05
CLM-006236,Claimant_6236,Business,Business_6236,Manufacturing,claimant_6236@email.com,555-615-7536,GA,Baltimore,2003-05-21,2025-09-17 08:36:05
CLM-006237,Claimant_6237,Business,Business_6237,Agriculture,claimant_6237@email.com,555-451-5853,WV,Atlanta,1984-02-05,2025-03-27 22:24:05
CLM-006238,Claimant_6238,Third Party,,Construction,claimant_6238@email.com,555-292-2371,OH,Charleston,1993-07-19,2025-01-10 12:20:05
CLM-006239,Claimant_6239,Individual,,Restaurant,claimant_6239@email.com,555-982-9921,SC,Richmond,1991-11-06,2025-09-27 22:29:05
CLM-006240,Claimant_6240,Third Party,,Restaurant,claimant_6240@email.com,555-568-5727,MD,Baltimore,1997-08-27,2026-05-18 01:03:05
CLM-006241,Claimant_6241,Business,Business_6241,Retail,claimant_6241@email.com,555-854-5449,NC,Indianapolis,2001-04-08,2025-05-24 01:23:05
CLM-006242,Claimant_6242,Business,Business_6242,Retail,claimant_6242@email.com,555-248-4817,PA,Charleston,1994-07-22,2025-11-19 10:44:05
CLM-006243,Claimant_6243,Third Party,,Healthcare,claimant_6243@email.com,555-845-3076,KY,Indianapolis,1979-12-29,2026-02-27 16:25:05
CLM-006244,Claimant_6244,Business,Business_6244,Transportation,claimant_6244@email.com,555-579-5474,KY,Charleston,1968-04-06,2025-02-11 17:15:05
CLM-006245,Claimant_6245,Business,Business_6245,Agriculture,claimant_6245@email.com,555-472-8148,GA,Charleston,1995-02-04,2026-01-30 01:35:05
CLM-006246,Claimant_6246,Third Party,,Manufacturing,claimant_6246@email.com,555-432-2347,NC,Indianapolis,1958-08-01,2025-05-02 12:29:05
CLM-006247,Claimant_6247,Individual,,Technology,claimant_6247@email.com,555-462-1569,MD,Baltimore,1958-05-02,2025-02-13 17:35:05
CLM-006248,Claimant_6248,Third Party,,Healthcare,claimant_6248@email.com,555-176-9388,SC,Columbus,1974-08-25,2025-03-29 02:02:05
CLM-006249,Claimant_6249,Business,Business_6249,Technology,claimant_6249@email.com,555-377-8617,IN,Atlanta,1975-09-23,2025-10-13 14:42:05
CLM-006250,Claimant_6250,Business,Business_6250,Manufacturing,claimant_6250@email.com,555-947-6000,OH,Indianapolis,2002-04-14,2025-02-25 02:02:05
CLM-006251,Claimant_6251,Business,Business_6251,Retail,claimant_6251@email.com,555-658-1191,OH,Charleston,1976-06-15,2025-09-03 20:23:05
CLM-006252,Claimant_6252,Business,Business_6252,Technology,claimant_6252@email.com,555-669-5248,IL,Pittsburgh,1965-05-17,2025-08-27 23:18:05
CLM-006253,Claimant_6253,Third Party,,Agriculture,claimant_6253@email.com,555-703-6479,GA,Indianapolis,1981-03-14,2025-02-01 20:06:05
CLM-006254,Claimant_6254,Business,Business_6254,Restaurant,claimant_6254@email.com,555-644-4206,IN,Nashville,1990-05-19,2025-10-24 02:47:05
CLM-006255,Claimant_6255,Business,Business_6255,Construction,claimant_6255@email.com,555-144-2885,IN,Baltimore,1975-06-05,2025-11-27 14:01:05
CLM-006256,Claimant_6256,Third Party,,Restaurant,claimant_6256@email.com,555-518-2029,TN,Pittsburgh,1972-10-29,2025-07-24 00:12:05
CLM-006257,Claimant_6257,Third Party,,Transportation,claimant_6257@email.com,555-887-4184,PA,Charleston,1964-11-30,2025-11-03 02:45:05
